口座番号,口座番号枝番,口座名１,口座名２,部課名,チケット番号,使用日付,タクシー会社コード,金額
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676213,2012/7/4,9,2150
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676220,2012/7/4,9,800
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676221,2012/7/4,9,1320
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676305,2012/7/4,9,1070
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676310,2012/7/4,9,2780
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676311,2012/7/4,9,980
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676316,2012/7/4,9,2850
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676317,2012/7/4,9,1250
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676417,2012/7/4,9,800
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676422,2012/7/4,9,3230
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676504,2012/7/4,9,1520
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676505,2012/7/19,9,5190
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676521,2012/7/4,9,710
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668676522,2012/7/4,9,2060
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668882907,2012/7/10,9,980
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668882908,2012/7/10,9,750
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668882909,2012/7/10,9,1020
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668882910,2012/7/11,69,1610
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915201,2012/7/4,9,9000
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915202,2012/7/4,9,8720
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915204,2012/7/4,9,2600
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915301,2012/7/4,9,3590
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915303,2012/7/4,9,1880
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915307,2012/7/4,9,4060
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915402,2012/7/4,9,1160
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915404,2012/7/4,9,4580
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915406,2012/7/4,9,3230
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915410,2012/7/4,9,3050
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668915411,2012/7/4,9,2780
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668979601,2012/7/26,69,8770
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668979602,2012/7/26,69,3230
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668979608,2012/7/26,69,8720
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668979609,2012/7/26,69,1790
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668979610,2012/7/26,69,1070
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668979621,2012/7/26,69,6700
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,668979622,2012/7/27,9,7710
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,669049512,2012/7/25,9,3050
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,669049513,2012/7/25,9,1070
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,669049514,2012/7/25,9,3230
154058,52,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,山梨西部脂質治療,669049701,2012/7/25,9,1970
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668487516,2012/7/17,9,1430
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668487517,2012/7/17,69,1160
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668487621,2012/7/17,9,6740
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668487624,2012/7/17,9,3770
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668631501,2012/7/31,69,5570
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668631502,2012/7/31,69,6290
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668631503,2012/7/31,69,6110
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668631504,2012/7/31,69,7550
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668631505,2012/7/31,9,9980
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668631506,2012/7/31,9,9800
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668631507,2012/7/31,9,9800
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668631512,2012/7/31,9,8540
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668631513,2012/7/31,9,8540
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675515,2012/7/20,9,2690
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675605,2012/7/20,9,2060
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675611,2012/7/20,69,9370
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675612,2012/7/20,9,6830
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675614,2012/7/20,9,2040
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675617,2012/7/21,69,1880
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675619,2012/7/20,321,3770
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675702,2012/7/20,9,2510
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675704,2012/7/20,9,4470
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675711,2012/7/20,9,9900
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675712,2012/7/20,69,9450
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675719,2012/7/20,9,2060
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675720,2012/7/20,9,1610
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675722,2012/7/20,9,4060
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675723,2012/7/20,9,1770
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668675724,2012/7/20,9,2240
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920201,2012/7/21,9,3410
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920206,2012/7/21,9,4310
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920209,2012/7/21,321,4130
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920224,2012/7/21,69,3860
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920302,2012/7/21,9,2690
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920312,2012/7/21,321,4490
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920317,2012/7/21,9,730
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920318,2012/7/21,69,890
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920321,2012/7/22,9,2650
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920322,2012/7/21,69,740
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920323,2012/7/21,69,890
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920324,2012/7/21,9,1210
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920401,2012/7/21,9,2490
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920404,2012/7/21,9,840
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920405,2012/7/21,9,2090
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920406,2012/7/21,9,1850
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920501,2012/7/21,9,2180
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920601,2012/7/20,9,1410
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920602,2012/7/21,9,1800
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920603,2012/7/21,9,2780
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920604,2012/7/22,69,3230
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920605,2012/7/21,9,1310
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920606,2012/7/21,69,970
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668920607,2012/7/21,9,1380
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668984003,2012/7/22,9,2000
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668984004,2012/7/21,69,3950
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668984005,2012/7/21,9,3450
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668984012,2012/7/21,9,3770
154058,53,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,つくばリン管理懇話会,668984101,2012/7/21,9,5120
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673009,2012/7/25,9,3950
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673011,2012/7/25,9,6720
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673012,2012/7/25,9,7080
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673013,2012/7/25,9,2960
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673015,2012/7/25,9,1610
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673023,2012/7/25,9,1970
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673110,2012/7/25,321,3410
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673119,2012/7/25,9,2510
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673203,2012/7/25,9,2060
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673206,2012/7/25,9,3680
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673207,2012/7/25,9,980
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673208,2012/7/25,9,2330
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673211,2012/7/25,9,1970
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673212,2012/7/25,9,3950
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673213,2012/7/25,9,1970
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673214,2012/7/25,9,710
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673224,2012/7/25,9,1430
154058,54,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,新潟県放射線科医会,668673320,2012/7/25,9,2960
154058,55,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,信州ＣＫＤ研究会,668672305,2012/7/14,9,3680
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667126905,2012/7/24,225,4400
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667126911,2012/7/24,69,1700
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667126915,2012/7/24,69,1520
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667126923,2012/7/24,9,890
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667127002,2012/7/24,69,2330
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667127003,2012/7/24,69,1340
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667127004,2012/7/24,69,1970
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667127006,2012/7/24,9,3000
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667127007,2012/7/24,69,1070
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667127010,2012/7/24,69,1880
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667127013,2012/7/24,69,5030
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667127017,2012/7/24,69,710
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667391803,2012/6/8,69,2150
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667589618,2012/6/30,69,8770
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667589707,2012/7/1,69,6410
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667643018,2012/7/24,69,28350
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667796401,2012/6/26,9,3320
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667796402,2012/6/26,9,9990
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667796403,2012/6/26,9,9990
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667796404,2012/6/26,9,9990
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667796405,2012/6/26,9,9990
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667850213,2012/7/25,9,5030
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667850306,2012/7/25,9,8810
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667850307,2012/7/25,9,9850
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667850308,2012/7/25,9,6110
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667850309,2012/7/25,9,9650
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667850324,2012/7/25,9,9000
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667930413,2012/6/29,9,9480
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667930506,2012/6/29,9,9910
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667930507,2012/6/29,9,9990
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667930603,2012/6/29,69,4060
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667930604,2012/6/29,69,3050
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667930606,2012/6/29,69,10000
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667930916,2012/6/29,9,9000
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667930917,2012/6/29,9,1340
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667931011,2012/6/29,69,710
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667931012,2012/6/29,69,710
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667931013,2012/6/29,69,800
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667966605,2012/6/26,69,6380
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,667966617,2012/6/26,9,9080
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668054606,2012/6/14,9,10000
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668191701,2012/6/28,9,6560
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668191702,2012/6/28,9,6560
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668191704,2012/6/28,69,1070
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668191706,2012/6/28,69,5120
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668191815,2012/6/28,69,1250
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668191816,2012/6/28,69,4580
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668191905,2012/6/28,9,890
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668324012,2012/6/13,9,9990
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668324017,2012/6/13,9,8090
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668354401,2012/6/27,69,4040
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668364909,2012/7/11,9,8000
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668364910,2012/7/11,9,5400
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668364911,2012/7/11,9,4670
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365016,2012/7/11,9,3320
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365020,2012/7/11,9,7370
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365022,2012/7/11,69,5290
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365122,2012/7/11,69,5430
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365204,2012/7/11,69,2330
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365205,2012/7/11,69,1880
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365209,2012/7/11,9,1070
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365213,2012/7/11,69,9990
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365214,2012/7/11,69,9160
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365304,2012/7/11,9,8910
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365313,2012/7/11,9,3590
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365315,2012/7/11,9,9900
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365316,2012/7/11,9,5350
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365318,2012/7/11,9,1070
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365321,2012/7/11,69,4400
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365322,2012/7/11,69,6290
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365323,2012/7/11,69,1520
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668365419,2012/7/11,9,6330
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668522813,2012/7/11,69,9000
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668522814,2012/7/11,9,6290
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668522815,2012/7/11,69,5950
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523021,2012/7/11,9,2240
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523122,2012/7/11,69,6830
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523201,2012/7/11,9,5300
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523203,2012/7/11,69,2870
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523206,2012/7/11,69,7790
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523208,2012/7/11,69,5180
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523303,2012/7/11,69,4370
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523305,2012/7/11,69,7370
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523306,2012/7/11,9,4530
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523307,2012/7/11,9,9000
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523401,2012/7/11,69,9000
154058,56,バイエル薬品（株）　トップツア,ー株式会社ＭＣＣ大阪支店,心房細動治療勉強会,668523403,2012/7/11,69,5000
